index,Age,Population,Year
10,10,1838999.9999999986,1909
11,11,1809000.0000000005,1909
12,12,1789000.0000000014,1909
13,13,1780999.9999999995,1909
14,14,1781999.9999999986,1909
15,15,1780000.0000000016,1909
16,16,1778999.9999999988,1909
17,17,1781999.9999999986,1909
18,18,1789000.0000000014,1909
19,19,1798000.0000000005,1909
20,20,1803999.9999999998,1909
21,21,1810999.9999999995,1909
22,22,1806000.0000000002,1909
23,23,1780999.9999999995,1909
24,24,1740999.999999999,1909
25,25,1702000.000000001,1909
26,26,1662999.9999999995,1909
27,27,1618000.000000001,1909
28,28,1567000.0000000012,1909
29,29,1513000.0000000002,1909
30,30,1458000.0000000005,1909
31,31,1398999.999999999,1909
32,32,1353999.9999999995,1909
33,33,1329999.9999999998,1909
34,34,1318999.9999999998,1909
35,35,1304999.9999999993,1909
36,36,1295000.0000000007,1909
37,37,1273000.0000000007,1909
38,38,1231000.0,1909
39,39,1177000.000000001,1909
40,40,1127000.0000000005,1909
41,41,1075000.0,1909
42,42,1030000.0,1909
43,43,993999.9999999995,1909
44,44,964000.0,1909
45,45,929999.9999999993,1909
46,46,896999.9999999997,1909
47,47,870000.0000000006,1909
48,48,850000.0000000005,1909
49,49,834000.0,1909
50,50,818000.0000000003,1909
51,51,804999.9999999993,1909
52,52,781000.0000000006,1909
53,53,737000.0000000002,1909
54,54,682000.0000000003,1909
55,55,630000.0000000006,1909
56,56,575000.0000000001,1909
57,57,532999.9999999998,1909
58,58,508000.0,1909
59,59,495000.0000000004,1909
60,60,480000.00000000006,1909
61,61,466000.0,1909
62,62,449999.99999999994,1909
63,63,426000.0000000002,1909
64,64,400999.99999999994,1909
65,65,376000.0000000003,1909
66,66,352999.9999999998,1909
67,67,329000.0000000003,1909
68,68,306999.99999999994,1909
69,69,284000.00000000023,1909
70,70,261000.00000000012,1909
71,71,239000.00000000003,1909
72,72,217999.99999999988,1909
73,73,198000.00000000006,1909
74,74,178999.99999999994,1909
75,75,127920.28271960905,1909
76,76,91416.67125675362,1909
77,77,65329.72871326675,1909
78,78,46686.954916496914,1909
79,79,33364.08220889032,1909
80,80,23843.023855768726,1909
81,81,17038.894284539725,1909
82,82,12176.390820637076,1909
83,83,8701.451125713755,1909
84,84,6218.120065284595,1909
85,85,4443.432244168828,1909
86,86,3175.169259582172,1909
87,87,2268.817743031278,1909
88,88,1621.1026543331568,1909
89,89,1158.2195141098637,1909
90,90,827.4246858874309,1909
91,91,591.0254549153877,1909
92,92,422.0850978231211,1909
93,93,301.35355340520414,1909
94,94,215.0739570528964,1909
95,95,153.4151024212615,1909
96,96,109.35121576420015,1909
97,97,77.86139781467614,1909
98,98,55.357512893865106,1909
99,99,39.2753355582937,1909
100,100,27.782367621296043,1909
0,0,2202999.999999998,1910
1,1,2168000.0000000014,1910
2,2,2134999.9999999986,1910
3,3,2100999.9999999986,1910
4,4,2064000.0000000002,1910
5,5,2029000.0000000014,1910
6,6,1993000.0000000016,1910
7,7,1958999.9999999986,1910
8,8,1926000.0,1910
9,9,1896000.0000000002,1910
10,10,1867000.0000000012,1910
11,11,1838999.9999999986,1910
12,12,1818000.0000000012,1910
13,13,1810999.9999999995,1910
14,14,1811999.9999999988,1910
15,15,1811999.9999999988,1910
16,16,1812999.9999999995,1910
17,17,1815000.0000000005,1910
18,18,1823000.0000000005,1910
19,19,1832000.0000000002,1910
20,20,1838999.9999999986,1910
21,21,1845999.9999999998,1910
22,22,1841000.0000000012,1910
23,23,1815000.0000000005,1910
24,24,1775999.9999999986,1910
25,25,1737000.0000000002,1910
26,26,1699000.0000000005,1910
27,27,1654999.9999999998,1910
28,28,1602999.9999999988,1910
29,29,1549000.0000000002,1910
30,30,1493999.9999999995,1910
31,31,1432999.9999999995,1910
32,32,1387000.0000000005,1910
33,33,1363999.999999999,1910
34,34,1353000.000000001,1910
35,35,1341000.0000000007,1910
36,36,1332000.0000000012,1910
37,37,1309000.0000000002,1910
38,38,1264000.0000000002,1910
39,39,1206999.999999999,1910
40,40,1153999.9999999993,1910
41,41,1098999.9999999993,1910
42,42,1052000.0,1910
43,43,1015000.0000000001,1910
44,44,985999.9999999994,1910
45,45,956000.0000000003,1910
46,46,924000.0000000002,1910
47,47,896999.9999999997,1910
48,48,878000.0000000007,1910
49,49,861000.0000000006,1910
50,50,843000.0000000006,1910
51,51,830000.0000000005,1910
52,52,804000.0000000002,1910
53,53,758999.9999999998,1910
54,54,702000.0000000003,1910
55,55,647000.0000000003,1910
56,56,590999.9999999997,1910
57,57,546999.9999999999,1910
58,58,520999.9999999996,1910
59,59,507000.0000000003,1910
60,60,492999.99999999965,1910
61,61,480000.00000000006,1910
62,62,463999.9999999998,1910
63,63,439000.0000000001,1910
64,64,412000.0000000001,1910
65,65,386999.99999999994,1910
66,66,362000.0,1910
67,67,337999.99999999977,1910
68,68,315000.0000000002,1910
69,69,289999.9999999999,1910
70,70,267000.0,1910
71,71,244999.99999999997,1910
72,72,224000.0,1910
73,73,202999.9999999999,1910
74,74,185000.00000000006,1910
75,75,132087.097491158,1910
76,76,94308.03345837943,1910
77,77,67334.3160563851,1910
78,78,48075.463326434605,1910
79,79,34324.914859336895,1910
80,80,24507.21773078675,1910
81,81,17497.520834799197,1910
82,82,12492.696390711482,1910
83,83,8919.322521938942,1910
84,84,6367.984118628781,1910
85,85,4546.364582791851,1910
86,86,3245.7539977602814,1910
87,87,2317.1364348623333,1910
88,88,1654.1166285906656,1910
89,89,1180.7298641440864,1910
90,90,842.7384095398252,1910
91,91,601.4172912380527,1910
92,92,429.1174258269479,1910
93,93,306.0977587973892,1910
94,94,218.26345643183362,1910
95,95,155.55100680221352,1910
96,96,110.77520472229725,1910
97,97,78.80591531101433,1910
98,98,55.98029481987857,1910
99,99,39.68312461685638,1910
100,100,28.047175586273877,1910
0,0,2226999.999999998,1911
1,1,2194000.000000002,1911
2,2,2160999.9999999995,1911
3,3,2125000.0000000014,1911
4,4,2088999.9999999995,1911
5,5,2055000.0000000007,1911
6,6,2018999.9999999986,1911
7,7,1985000.0000000014,1911
8,8,1952000.0,1911
9,9,1923000.0000000016,1911
10,10,1894999.9999999993,1911
11,11,1867000.0000000012,1911
12,12,1845999.9999999998,1911
13,13,1837000.0000000016,1911
14,14,1835000.0,1911
15,15,1831000.0000000016,1911
16,16,1826000.0000000014,1911
17,17,1826999.9999999988,1911
18,18,1836000.0000000012,1911
19,19,1843000.0000000007,1911
20,20,1851000.0000000012,1911
21,21,1859000.0,1911
22,22,1853999.9999999988,1911
23,23,1832000.0000000002,1911
24,24,1795999.9999999998,1911
25,25,1759999.9999999986,1911
26,26,1724000.0,1911
27,27,1680999.9999999998,1911
28,28,1630000.000000001,1911
29,29,1575999.9999999993,1911
30,30,1519999.9999999998,1911
31,31,1458000.0000000005,1911
32,32,1411000.0,1911
33,33,1389000.0000000007,1911
34,34,1380999.999999999,1911
35,35,1370000.0000000007,1911
36,36,1362000.0,1911
37,37,1340000.0000000002,1911
38,38,1293999.9999999998,1911
39,39,1232000.000000001,1911
40,40,1176000.000000001,1911
41,41,1118000.000000001,1911
42,42,1069000.0000000002,1911
43,43,1034000.0000000002,1911
44,44,1007999.9999999998,1911
45,45,978999.9999999997,1911
46,46,949000.0000000002,1911
47,47,921999.9999999997,1911
48,48,900999.9999999997,1911
49,49,881999.9999999999,1911
50,50,862999.9999999993,1911
51,51,849000.0,1911
52,52,820999.9999999998,1911
53,53,773999.9999999995,1911
54,54,716999.9999999997,1911
55,55,662000.0,1911
56,56,604999.9999999998,1911
57,57,558999.9999999998,1911
58,58,532999.9999999998,1911
59,59,520999.9999999996,1911
60,60,507000.0000000003,1911
61,61,494000.0000000004,1911
62,62,477000.00000000006,1911
63,63,452000.0000000001,1911
64,64,423999.9999999998,1911
65,65,395999.9999999999,1911
66,66,371000.00000000006,1911
67,67,347000.00000000023,1911
68,68,321999.99999999994,1911
69,69,295999.99999999977,1911
70,70,272999.9999999998,1911
71,71,249999.9999999998,1911
72,72,228000.00000000003,1911
73,73,206999.99999999994,1911
74,74,188000.00000000012,1911
75,75,134169.0898048487,1911
76,76,95751.75130579727,1911
77,77,68334.56864995483,1911
78,78,48767.83305211057,1911
79,79,34803.701625413465,1911
80,80,24837.963317815833,1911
81,81,17725.745809919583,1911
82,82,12649.991629111732,1911
83,83,9027.593906406399,1911
84,84,6442.40857353981,1911
85,85,4597.447385711608,1911
86,86,3280.7596645964595,1911
87,87,2341.083227838344,1911
88,88,1670.467263522541,1911
89,89,1191.8708509671956,1911
90,90,850.3124355713807,1911
91,91,606.5535020164604,1911
92,92,432.5908209360527,1911
93,93,308.43941459645583,1911
94,94,219.83666600478864,1911
95,95,156.60381758642708,1911
96,96,111.47662703473868,1911
97,97,79.27084510293773,1911
98,98,56.28664473152935,1911
99,99,39.883581833329394,1911
100,100,28.17725887692983,1911
0,0,2250000.000000001,1912
1,1,2216999.999999999,1912
2,2,2183999.9999999995,1912
3,3,2148999.9999999986,1912
4,4,2115000.0000000014,1912
5,5,2080000.0000000016,1912
6,6,2046999.9999999988,1912
7,7,2012999.999999999,1912
8,8,1984000.0,1912
9,9,1952999.9999999984,1912
10,10,1926000.0,1912
11,11,1898999.999999999,1912
12,12,1878000.0000000005,1912
13,13,1865000.0000000002,1912
14,14,1857999.9999999998,1912
15,15,1848999.9999999986,1912
16,16,1841000.0000000012,1912
17,17,1840000.0000000005,1912
18,18,1843999.9999999995,1912
19,19,1853999.9999999988,1912
20,20,1860999.9999999986,1912
21,21,1868999.999999999,1912
22,22,1863999.999999999,1912
23,23,1843999.9999999995,1912
24,24,1810999.9999999995,1912
25,25,1780000.0000000016,1912
26,26,1745999.9999999995,1912
27,27,1707000.0000000007,1912
28,28,1657000.0000000012,1912
29,29,1601000.0000000005,1912
30,30,1544000.0,1912
31,31,1482000.0000000007,1912
32,32,1434999.9999999993,1912
33,33,1412999.999999999,1912
34,34,1407000.000000001,1912
35,35,1397999.9999999995,1912
36,36,1392000.000000001,1912
37,37,1370000.0000000007,1912
38,38,1321999.9999999995,1912
39,39,1260000.0,1912
40,40,1200000.0000000005,1912
41,41,1139000.0000000002,1912
42,42,1086999.9999999995,1912
43,43,1054000.0000000002,1912
44,44,1030000.0,1912
45,45,1002999.9999999998,1912
46,46,974999.9999999999,1912
47,47,950000.0000000008,1912
48,48,928000.0000000005,1912
49,49,906000.0000000008,1912
50,50,884999.9999999998,1912
51,51,867000.0000000006,1912
52,52,837999.9999999995,1912
53,53,790999.9999999995,1912
54,54,732000.0000000001,1912
55,55,677000.0000000002,1912
56,56,617999.9999999999,1912
57,57,573000.0000000001,1912
58,58,545999.9999999999,1912
59,59,536000.0000000002,1912
60,60,520999.9999999996,1912
61,61,508000.0,1912
62,62,491999.99999999965,1912
63,63,466000.0,1912
64,64,435000.0,1912
65,65,407000.0000000001,1912
66,66,379000.0000000002,1912
67,67,353999.99999999977,1912
68,68,326000.0,1912
69,69,302000.00000000006,1912
70,70,276999.9999999998,1912
71,71,253000.0000000001,1912
72,72,233999.9999999999,1912
73,73,213000.00000000015,1912
74,74,197000.00000000015,1912
75,75,140409.5896562132,1912
76,76,100075.3127476788,1912
77,77,71327.44038112079,1912
78,78,50837.66768783515,1912
79,79,36233.77701831571,1912
80,80,25824.99279802188,1912
81,81,18406.230812165242,1912
82,82,13118.578744646658,1912
83,83,9349.855008740857,1912
84,84,6663.732999157655,1912
85,85,4749.22507658818,1912
86,86,3384.6777579985765,1912
87,87,2412.109630847074,1912
88,88,1718.920945438475,1912
89,89,1224.8573007806426,1912
90,90,872.7181356286725,1912
91,91,621.7342938205851,1912
92,92,442.8479469367862,1912
93,93,315.3484040542623,1912
94,94,224.47431713575529,1912
95,95,159.70467571922677,1912
96,96,113.54072963206859,1912
97,97,80.63781598718616,1912
98,98,57.186577129081726,1912
99,99,40.47192960833237,1912
100,100,28.558723511489337,1912
0,0,2279000.0000000014,1913
1,1,2249000.000000001,1913
2,2,2216999.999999999,1913
3,3,2185000.0,1913
4,4,2151999.999999999,1913
5,5,2119999.9999999986,1913
6,6,2087999.9999999984,1913
7,7,2055000.0000000007,1913
8,8,2026000.0000000005,1913
9,9,1996000.0000000014,1913
10,10,1968000.0000000014,1913
11,11,1943000.0000000014,1913
12,12,1918999.9999999984,1913
13,13,1900999.9999999988,1913
14,14,1887999.9999999998,1913
15,15,1874999.999999999,1913
16,16,1859999.9999999993,1913
17,17,1853999.9999999988,1913
18,18,1859000.0,1913
19,19,1868000.000000001,1913
20,20,1874999.999999999,1913
21,21,1883000.0000000002,1913
22,22,1880000.0000000002,1913
23,23,1861999.9999999984,1913
24,24,1832999.9999999988,1913
25,25,1803999.9999999998,1913
26,26,1774000.000000001,1913
27,27,1738000.0000000002,1913
28,28,1686999.9999999988,1913
29,29,1630999.9999999993,1913
30,30,1573999.999999999,1913
31,31,1512000.0000000014,1913
32,32,1465000.0000000012,1913
33,33,1445000.0000000012,1913
34,34,1440000.0000000002,1913
35,35,1432999.9999999995,1913
36,36,1428999.9999999995,1913
37,37,1407000.000000001,1913
38,38,1357999.9999999993,1913
39,39,1292999.999999999,1913
40,40,1229000.0000000007,1913
41,41,1165000.0,1913
42,42,1112999.9999999995,1913
43,43,1077999.9999999998,1913
44,44,1057000.0000000005,1913
45,45,1033000.0000000002,1913
46,46,1007000.0000000002,1913
47,47,981999.9999999992,1913
48,48,957999.9999999998,1913
49,49,933000.0000000007,1913
50,50,911000.0000000007,1913
51,51,890000.0000000002,1913
52,52,857999.9999999999,1913
53,53,811000.0000000001,1913
54,54,751999.9999999997,1913
55,55,696000.0000000001,1913
56,56,635999.9999999995,1913
57,57,590999.9999999997,1913
58,58,563999.9999999997,1913
59,59,553000.0000000003,1913
60,60,537999.9999999998,1913
61,61,526000.0000000001,1913
62,62,508000.0,1913
63,63,481000.00000000035,1913
64,64,448999.99999999994,1913
65,65,418999.9999999998,1913
66,66,390000.00000000035,1913
67,67,362000.0,1913
68,68,334999.9999999998,1913
69,69,309000.00000000006,1913
70,70,283000.0000000001,1913
71,71,259000.0,1913
72,72,239000.00000000003,1913
73,73,218999.99999999988,1913
74,74,202999.9999999999,1913
75,75,144565.50187125476,1913
76,76,102951.56409225333,1913
77,77,73316.33365595834,1913
78,78,52211.70069196465,1913
79,79,37182.1049713459,1913
80,80,26478.8272639994,1913
81,81,18856.522858071967,1913
82,82,13428.32356761145,1913
83,83,9562.649098609303,1913
84,84,6809.721598958264,1913
85,85,4849.23323422247,1913
86,86,3453.077821938045,1913
87,87,2458.810286198912,1913
88,88,1750.745894565581,1913
89,89,1246.5001411060912,1913
90,90,887.4031678839244,1913
91,91,631.6734263984905,1913
92,92,449.55632278328966,1913
93,93,319.86221979574555,1913
94,94,227.500986194731,1913
95,95,161.72623409886728,1913
96,96,114.88495833200884,1913
97,97,81.527096150042,1913
98,98,57.77140309655747,1913
99,99,40.853863556015725,1913
100,100,28.80609279801572,1913
0,0,2305000.000000001,1914
1,1,2277999.9999999986,1914
2,2,2250000.000000001,1914
3,3,2219999.9999999995,1914
4,4,2190999.999999999,1914
5,5,2159999.999999998,1914
6,6,2128999.999999999,1914
7,7,2098999.999999998,1914
8,8,2070000.000000001,1914
9,9,2039999.9999999998,1914
10,10,2011999.9999999981,1914
11,11,1985999.9999999995,1914
12,12,1960999.9999999995,1914
13,13,1939999.9999999998,1914
14,14,1918999.9999999984,1914
15,15,1898999.999999999,1914
16,16,1878000.0000000005,1914
17,17,1867000.0000000012,1914
18,18,1868999.999999999,1914
19,19,1879000.0000000005,1914
20,20,1886999.9999999995,1914
21,21,1893999.9999999993,1914
22,22,1892999.9999999998,1914
23,23,1878000.0000000005,1914
24,24,1851999.999999999,1914
25,25,1826999.9999999988,1914
26,26,1801999.9999999988,1914
27,27,1768000.0000000007,1914
28,28,1719999.9999999998,1914
29,29,1662000.0000000014,1914
30,30,1604000.000000001,1914
31,31,1541999.9999999995,1914
32,32,1495000.000000001,1914
33,33,1475999.999999999,1914
34,34,1473999.9999999993,1914
35,35,1467999.9999999988,1914
36,36,1465000.0000000012,1914
37,37,1444000.000000001,1914
38,38,1395000.0000000007,1914
39,39,1325000.0000000007,1914
40,40,1259000.0000000005,1914
41,41,1191000.0000000002,1914
42,42,1137000.0000000005,1914
43,43,1104999.9999999998,1914
44,44,1086000.0000000002,1914
45,45,1062999.999999999,1914
46,46,1040000.0000000009,1914
47,47,1017000.0000000006,1914
48,48,990999.9999999992,1914
49,49,961999.9999999995,1914
50,50,936000.0000000008,1914
51,51,912000.0000000005,1914
52,52,878000.0000000007,1914
53,53,829000.0000000002,1914
54,54,769999.9999999997,1914
55,55,712000.0000000002,1914
56,56,654000.0000000002,1914
57,57,607999.9999999998,1914
58,58,582999.9999999999,1914
59,59,570000.0000000001,1914
60,60,556000.0000000001,1914
61,61,541999.9999999995,1914
62,62,526000.0000000001,1914
63,63,496999.9999999997,1914
64,64,463000.0000000004,1914
65,65,432000.0000000001,1914
66,66,400999.99999999994,1914
67,67,371000.00000000006,1914
68,68,343000.00000000006,1914
69,69,315999.99999999994,1914
70,70,289999.9999999999,1914
71,71,265999.9999999998,1914
72,72,244000.00000000003,1914
73,73,225999.9999999998,1914
74,74,210999.99999999994,1914
75,75,150101.42946340019,1914
76,76,106779.24905481505,1914
77,77,75960.60587786164,1914
78,78,54036.76090259447,1914
79,79,38440.52015507876,1914
80,80,27345.626639416812,1914
81,81,19452.912996644583,1914
82,82,13838.1742378755,1914
83,83,9843.947061257591,1914
84,84,7002.52354649185,1914
85,85,4981.184440512393,1914
86,86,3543.2390725904693,1914
87,87,2520.3098297872402,1914
88,88,1792.6158164227525,1914
89,89,1274.9469934693898,1914
90,90,906.6864260656434,1914
91,91,644.7122845076758,1914
92,92,458.34845161380474,1914
93,93,325.7724729147409,1914
94,94,231.46023509967134,1914
95,95,164.36815485279132,1914
96,96,116.64001971215185,1914
97,97,82.68705722208094,1914
98,98,58.53351218087565,1914
99,99,41.35110171439171,1914
100,100,29.12783473908544,1914
0,0,2317000.000000002,1915
1,1,2295000.0000000005,1915
2,2,2269999.999999998,1915
3,3,2245999.9999999986,1915
4,4,2218999.9999999986,1915
5,5,2190999.999999999,1915
6,6,2163000.000000002,1915
7,7,2134999.9999999986,1915
8,8,2105999.9999999986,1915
9,9,2078999.9999999993,1915
10,10,2050999.9999999995,1915
11,11,2024000.0,1915
12,12,1997999.999999999,1915
13,13,1969999.9999999993,1915
14,14,1943000.0000000014,1915
15,15,1915999.9999999988,1915
16,16,1889000.0000000002,1915
17,17,1870999.9999999986,1915
18,18,1870999.9999999986,1915
19,19,1880999.9999999995,1915
20,20,1886999.9999999995,1915
21,21,1894999.9999999993,1915
22,22,1892999.9999999998,1915
23,23,1880999.9999999995,1915
24,24,1859999.9999999993,1915
25,25,1838999.9999999986,1915
26,26,1820000.0000000005,1915
27,27,1788000.0,1915
28,28,1740999.999999999,1915
29,29,1684999.9999999988,1915
30,30,1625999.9999999988,1915
31,31,1563000.000000001,1915
32,32,1518000.0000000002,1915
33,33,1498999.9999999995,1915
34,34,1500999.9999999988,1915
35,35,1495999.9999999988,1915
36,36,1495000.000000001,1915
37,37,1474999.999999999,1915
38,38,1423000.000000001,1915
39,39,1351999.9999999998,1915
40,40,1282999.9999999993,1915
41,41,1212999.9999999993,1915
42,42,1156999.9999999998,1915
43,43,1126000.0000000007,1915
44,44,1110000.0000000002,1915
